"user_id","session_id","session_number","platform_type","time_start_session","time_finish_session","length_session","amount_get_level","amount_get_gold"
"1001759",i1001759PL1,1,iOS,2023-02-11 09:54:22,2023-02-11 09:54:39,17,0,0
"1001760",a1001760DE1,1,android,1970-01-01 03:00:00,2023-02-11 10:06:17,1676099177,0,0
"1001762",a1001762PL1,1,android,2023-02-11 10:26:34,2023-02-11 10:26:34,0,0,0
"1001763",a1001763RU1,1,android,2023-02-11 10:32:41,2023-02-11 10:33:34,53,0,0
"1001764",a1001764PL1,1,android,2023-02-11 10:46:09,2023-02-11 10:46:18,9,0,0
"1001765",i1001765CA1,1,iOS,2023-02-11 10:59:41,2023-02-11 10:59:41,0,0,0
"1001766",i1001766RU1,1,iOS,2023-02-11 11:05:25,2023-02-11 11:05:29,4,0,0
"1001768",i1001768CA1,1,iOS,2023-02-11 11:32:33,2023-02-11 11:32:47,14,0,0
"1001769",a1001769RU1,1,android,2023-02-11 11:41:29,2023-02-11 11:46:29,300,4,950
"1001770",i1001770US1,1,iOS,2023-02-11 11:50:38,2023-02-11 11:50:42,4,0,0
"1001773",a1001773DE1,1,android,2023-02-11 12:20:40,2023-02-11 12:20:47,7,0,0
"1001774",a1001774GE1,1,android,2023-02-11 12:33:34,2023-02-11 12:38:03,269,4,950
"1001775",i1001775PL1,1,iOS,2023-02-11 12:47:17,2023-02-11 12:53:16,359,6,1050
"1001775",i1001775PL2,2,iOS,2023-02-12 12:02:47,2023-02-12 12:09:50,423,4,2000
"1001776",a1001776US1,1,android,2023-02-11 13:01:29,2023-02-11 13:01:33,4,0,0
"1001778",i1001778CA1,1,iOS,2023-02-11 13:28:05,2023-02-11 13:29:37,92,2,650
"1001780",i1001780RU1,1,iOS,2023-02-11 13:43:37,2023-02-11 13:43:37,0,0,0
"1001781",a1001781RU1,1,android,2023-02-11 13:52:32,2023-02-11 13:52:59,27,0,0
"1001782",i1001782KZ1,1,iOS,2023-02-11 13:54:24,2023-02-11 13:54:24,0,0,0
"1001783",a1001783DE1,1,android,2023-02-11 13:57:26,2023-02-11 13:57:36,10,0,0
"1001786",i1001786IT1,1,iOS,2023-02-11 14:16:32,2023-02-11 14:16:52,20,0,0
"1001787",a1001787CA1,1,android,2023-02-11 14:25:46,2023-02-11 14:26:30,44,0,0
"1001789",i1001789US1,1,iOS,2023-02-11 14:43:48,2023-02-11 14:44:16,28,0,0
"1001790",i1001790RU1,1,iOS,2023-02-11 14:53:22,2023-02-11 14:53:22,0,0,0
"1001793",a1001793PL1,1,android,2023-02-11 15:14:51,2023-02-11 15:20:48,357,6,1050
"1001793",a1001793PL2,2,android,2023-02-12 15:13:19,2023-02-12 15:21:15,476,4,2000
"1001794",a1001794US1,1,android,2023-02-11 15:28:13,2023-02-11 15:28:41,28,0,0
"1001795",i1001795RU1,1,iOS,2023-02-11 15:32:48,2023-02-11 15:33:03,15,0,0
"1001797",a1001797BY1,1,android,2023-02-11 15:55:08,2023-02-11 15:56:56,108,2,650
"1001799",a1001799RU1,1,android,2023-02-11 16:14:01,2023-02-11 16:16:39,158,3,750
"1001803",a1001803KZ1,1,android,2023-02-11 16:52:29,2023-02-11 16:52:33,4,0,0
"1001804",a1001804ES1,1,android,2023-02-11 16:56:58,2023-02-11 17:05:41,523,3,950
"1001806",a1001806IT1,1,android,2023-02-11 17:16:01,2023-02-11 17:16:22,21,0,0
"1001809",i1001809US1,1,iOS,2023-02-11 17:44:27,2023-02-11 17:44:43,16,0,0
"1001810",a1001810US1,1,android,2023-02-11 17:54:02,2023-02-11 17:58:47,285,4,950
"1001811",a1001811DE1,1,android,1970-01-01 03:00:00,2023-02-11 17:57:47,1676127467,0,0
"1001815",i1001815DE1,1,iOS,2023-02-11 18:40:32,2023-02-11 18:40:52,20,0,0
"1001817",a1001817RU1,1,android,2023-02-11 18:55:39,2023-02-11 18:59:13,214,4,850
"1001818",a1001818US1,1,android,2023-02-11 18:57:39,2023-02-11 19:03:50,371,6,1050
"1001818",a1001818US2,2,android,2023-02-12 18:50:46,2023-02-12 18:56:55,369,2,3200
"1001819",a1001819DE1,1,android,2023-02-11 19:07:00,2023-02-11 19:07:34,34,0,0
"1001820",i1001820GE1,1,iOS,2023-02-11 19:16:31,2023-02-11 19:21:33,302,4,950
"1001821",a1001821DE1,1,android,2023-02-11 19:18:35,2023-02-11 19:20:17,102,2,650
"1001822",a1001822RU1,1,android,2023-02-11 19:32:30,2023-02-11 19:32:38,8,0,0
"1001823",i1001823KZ1,1,iOS,2023-02-11 19:36:23,2023-02-11 19:37:06,43,0,0
"1001825",a1001825PL1,1,android,2023-02-11 19:49:31,2023-02-11 19:55:47,376,6,1050
"1001825",a1001825PL2,2,android,2023-02-12 19:43:58,2023-02-12 19:52:01,483,4,2000
"1001826",i1001826US1,1,iOS,2023-02-11 19:59:17,2023-02-11 19:59:41,24,0,0
"1001827",a1001827RU1,1,android,2023-02-11 20:08:21,2023-02-11 20:14:45,384,6,1050
"1001827",a1001827RU2,2,android,2023-02-12 19:56:29,2023-02-12 20:04:01,452,4,2000
"1001828",a1001828RU1,1,android,2023-02-11 20:17:37,2023-02-11 20:17:42,5,0,0
"1001830",i1001830RU1,1,iOS,2023-02-11 20:28:35,2023-02-11 20:28:35,0,0,0
"1001832",a1001832RU1,1,android,2023-02-11 20:56:15,2023-02-11 20:56:15,0,0,0
"1001834",a1001834RU1,1,android,2023-02-11 21:15:55,2023-02-11 21:16:15,20,0,0
"1001838",a1001838CA1,1,android,2023-02-11 21:55:44,2023-02-11 21:55:58,14,0,0
"1001840",i1001840RU1,1,iOS,2023-02-11 22:18:34,2023-02-11 22:18:43,9,0,0
"1001841",a1001841CA1,1,android,2023-02-11 22:21:07,2023-02-11 22:23:53,166,3,750
"1001850",i1001850IT1,1,iOS,2023-02-11 23:35:29,2023-02-11 23:35:31,2,0,0
"1001851",a1001851US1,1,android,2023-02-11 23:40:56,2023-02-11 23:45:01,245,4,850
"1001852",a1001852US1,1,android,2023-02-11 23:45:40,2023-02-11 23:46:16,36,0,0
"1001853",i1001853US1,1,iOS,2023-02-11 23:54:44,2023-02-11 23:59:22,278,4,950
"1001855",i1001855NL1,1,iOS,2023-02-12 00:04:35,2023-02-12 00:05:19,44,0,0
"1001856",i1001856RU1,1,iOS,2023-02-12 00:14:10,2023-02-12 00:14:17,7,0,0
"1001859",i1001859RU1,1,iOS,2023-02-12 00:41:08,2023-02-12 00:47:40,392,6,1050
"1001859",i1001859RU2,2,iOS,2023-02-13 00:35:59,2023-02-13 00:42:34,395,2,3200
"1001860",i1001860RU1,1,iOS,2023-02-12 00:54:16,2023-02-12 00:54:25,9,0,0
"1001861",a1001861RU1,1,android,2023-02-12 01:03:10,2023-02-12 01:04:59,109,2,650
"1001863",a1001863BY1,1,android,2023-02-12 01:22:27,2023-02-12 01:25:26,179,3,750
"1001865",i1001865PL1,1,iOS,2023-02-12 01:31:03,2023-02-12 01:31:51,48,1,50
"1001867",i1001867RU1,1,iOS,2023-02-12 01:35:11,2023-02-12 01:38:18,187,2,750
"1001868",a1001868GE1,1,android,2023-02-12 01:49:12,2023-02-12 01:50:52,100,2,650
"1001869",a1001869ES1,1,android,2023-02-12 01:51:19,2023-02-12 01:57:50,391,6,1050
"1001869",a1001869ES2,2,android,2023-02-13 01:31:24,2023-02-13 01:39:59,515,4,2000
"1001871",i1001871US1,1,iOS,2023-02-12 02:10:46,2023-02-12 02:13:23,157,3,750
"1001874",i1001874KZ1,1,iOS,2023-02-12 02:34:00,2023-02-12 02:34:40,40,0,0
"1001876",i1001876DE1,1,iOS,2023-02-12 02:42:03,2023-02-12 02:43:56,113,2,650
"1001877",a1001877ES1,1,android,2023-02-12 02:51:23,2023-02-12 02:57:33,370,6,1050
"1001877",a1001877ES2,2,android,2023-02-13 02:30:28,2023-02-13 02:38:46,498,4,2000
"1001878",a1001878DE1,1,android,2023-02-12 02:54:24,2023-02-12 02:59:24,300,4,950
"1001879",a1001879PL1,1,android,2023-02-12 02:55:57,2023-02-12 03:00:36,279,4,950
"1001880",a1001880RU1,1,android,2023-02-12 03:09:32,2023-02-12 03:09:39,7,0,0
"1001882",a1001882GE1,1,android,2023-02-12 03:26:04,2023-02-12 03:32:15,371,6,1050
"1001882",a1001882GE2,2,android,2023-02-13 03:19:10,2023-02-13 03:27:41,511,4,2000
"1001883",i1001883RU1,1,iOS,2023-02-12 03:34:41,2023-02-12 03:34:41,0,0,0
"1001885",i1001885US1,1,iOS,2023-02-12 03:53:50,2023-02-12 03:54:01,11,0,0
"1001890",i1001890RU1,1,iOS,2023-02-12 04:40:36,2023-02-12 04:41:18,42,1,50
"1001892",i1001892ES1,1,iOS,2023-02-12 04:59:26,2023-02-12 04:59:26,0,0,0
"1001893",i1001893RU1,1,iOS,2023-02-12 05:08:31,2023-02-12 05:09:18,47,1,50
"1001894",i1001894KZ1,1,iOS,2023-02-12 05:14:22,2023-02-12 05:15:57,95,2,650
"1001899",i1001899PL1,1,iOS,2023-02-12 05:55:55,2023-02-12 05:56:03,8,0,0
"1001901",a1001901IT1,1,android,2023-02-12 06:19:11,2023-02-12 06:19:11,0,0,0
"1001902",i1001902PL1,1,iOS,2023-02-12 06:32:20,2023-02-12 06:32:31,11,0,0
"1001904",a1001904CA1,1,android,2023-02-12 06:51:06,2023-02-12 06:51:27,21,0,0
"1001908",i1001908KZ1,1,iOS,2023-02-12 07:25:16,2023-02-12 07:26:05,49,1,50
"1001909",a1001909CA1,1,android,2023-02-12 07:29:15,2023-02-12 07:29:37,22,0,0
"1001912",a1001912RU1,1,android,2023-02-12 07:49:58,2023-02-12 07:50:13,15,0,0
"1001913",a1001913US1,1,android,2023-02-12 07:53:30,2023-02-12 07:55:06,96,2,650
"1001915",i1001915DE1,1,iOS,2023-02-12 08:12:10,2023-02-12 08:14:42,152,3,750
"1001916",a1001916RU1,1,android,2023-02-12 08:25:31,2023-02-12 08:26:01,30,0,0
"1001917",a1001917GE1,1,android,2023-02-12 08:34:53,2023-02-12 08:35:00,7,0,0
"1001920",i1001920RU1,1,iOS,2023-02-12 09:08:00,2023-02-12 09:08:12,12,0,0
"1001925",i1001925US1,1,iOS,2023-02-12 09:53:49,2023-02-12 09:54:11,22,0,0
"1001927",i1001927RU1,1,iOS,2023-02-12 10:13:34,2023-02-12 10:13:46,12,0,0
"1001928",a1001928RU1,1,android,2023-02-12 10:19:19,2023-02-12 10:22:51,212,4,850
"1001929",a1001929BY1,1,android,2023-02-12 10:24:59,2023-02-12 10:25:37,38,0,0
"1001930",i1001930KZ1,1,iOS,2023-02-12 10:38:24,2023-02-12 10:38:42,18,0,0
"1001933",a1001933KZ1,1,android,2023-02-12 10:59:27,2023-02-12 11:02:16,169,3,750
"1001934",a1001934RU1,1,android,2023-02-12 11:08:52,2023-02-12 11:08:52,0,0,0
"1001937",a1001937PL1,1,android,2023-02-12 11:41:58,2023-02-12 11:42:03,5,0,0
"1001938",i1001938CA1,1,iOS,2023-02-12 11:50:55,2023-02-12 11:54:41,226,4,850
"1001939",a1001939RU1,1,android,2023-02-12 12:00:43,2023-02-12 12:01:18,35,0,0
"1001940",i1001940KZ1,1,iOS,2023-02-12 12:13:39,2023-02-12 12:14:16,37,0,0
"1001941",a1001941US1,1,android,2023-02-12 12:18:34,2023-02-12 12:19:01,27,0,0
"1001942",a1001942BY1,1,android,2023-02-12 12:23:41,2023-02-12 12:26:25,164,3,750
"1001943",a1001943NL1,1,android,2023-02-12 12:33:07,2023-02-12 12:35:55,168,3,750
"1001945",a1001945PL1,1,android,2023-02-12 12:52:12,2023-02-12 12:52:18,6,0,0
"1001948",i1001948US1,1,iOS,2023-02-12 13:29:05,2023-02-12 13:35:08,363,6,1050
"1001948",i1001948US2,2,iOS,2023-02-13 13:04:17,2023-02-13 13:11:40,443,4,2000
"1001949",a1001949BY1,1,android,2023-02-12 13:42:42,2023-02-12 13:42:42,0,0,0
"1001950",a1001950US1,1,android,2023-02-12 13:55:58,2023-02-12 13:56:06,8,0,0
"1001952",a1001952RU1,1,android,2023-02-12 14:08:03,2023-02-12 14:08:53,50,0,0
"1001953",a1001953RU1,1,android,2023-02-12 14:12:54,2023-02-12 14:13:01,7,0,0
"1001955",a1001955DE1,1,android,2023-02-12 14:36:00,2023-02-12 14:41:40,340,6,1050
"1001955",a1001955DE2,2,android,2023-02-13 14:03:34,2023-02-13 14:08:50,316,3,1700
"1001960",i1001960RU1,1,iOS,2023-02-12 15:18:13,2023-02-12 15:18:19,6,0,0
"1001961",i1001961DE1,1,iOS,2023-02-12 15:31:10,2023-02-12 15:35:55,285,4,950
"1001964",i1001964US1,1,iOS,2023-02-12 15:58:44,2023-02-12 16:05:35,411,6,1050
"1001964",i1001964US2,2,iOS,2023-02-13 15:16:24,2023-02-13 15:24:43,499,5,2000
"1001964",i1001964US3,3,iOS,2023-02-14 14:58:59,2023-02-14 15:00:36,97,0,1000
"1001965",i1001965IT1,1,iOS,1970-01-01 03:00:00,2023-02-12 16:06:13,1676207173,0,0
"1001966",a1001966RU1,1,android,2023-02-12 16:16:50,2023-02-12 16:17:22,32,0,0
"1001967",i1001967ES1,1,iOS,2023-02-12 16:26:22,2023-02-12 16:27:00,38,1,50
"1001968",a1001968CA1,1,android,2023-02-12 16:30:23,2023-02-12 16:30:23,0,0,0
"1001970",a1001970US1,1,android,2023-02-12 16:46:19,2023-02-12 16:46:23,4,0,0
"1001972",i1001972RU1,1,iOS,2023-02-12 17:09:10,2023-02-12 17:15:44,394,6,1050
"1001972",i1001972RU2,2,iOS,2023-02-13 16:37:47,2023-02-13 16:45:01,434,4,2000
"1001973",i1001973CA1,1,iOS,2023-02-12 17:18:17,2023-02-12 17:18:20,3,0,0
"1001976",i1001976RU1,1,iOS,2023-02-12 17:34:41,2023-02-12 17:36:13,92,2,650
"1001978",a1001978KZ1,1,android,2023-02-12 17:51:55,2023-02-12 17:52:34,39,0,0
"1001979",a1001979PL1,1,android,2023-02-12 17:57:51,2023-02-12 18:01:51,240,4,850
"1001980",a1001980PL1,1,android,2023-02-12 18:03:47,2023-02-12 18:08:06,259,4,950
"1001981",a1001981NL1,1,android,2023-02-12 18:16:56,2023-02-12 18:17:03,7,0,0
"1001982",i1001982RU1,1,iOS,2023-02-12 18:21:12,2023-02-12 18:21:20,8,0,0
"1001984",i1001984PL1,1,iOS,2023-02-12 18:34:49,2023-02-12 18:34:49,0,0,0
"1001986",i1001986DE1,1,iOS,2023-02-12 18:48:42,2023-02-12 18:54:41,359,6,1050
"1001986",i1001986DE2,2,iOS,2023-02-13 18:31:27,2023-02-13 18:39:11,464,5,2000
"1001986",i1001986DE3,3,iOS,2023-02-14 18:22:49,2023-02-14 18:25:09,140,1,1000
"1001987",i1001987US1,1,iOS,2023-02-12 18:57:28,2023-02-12 19:03:51,383,6,1050
"1001987",i1001987US2,2,iOS,2023-02-13 18:51:35,2023-02-13 18:59:54,499,5,2000
"1001987",i1001987US3,3,iOS,2023-02-14 18:43:41,2023-02-14 18:45:58,137,1,1000
"1001988",a1001988NL1,1,android,2023-02-12 18:59:57,2023-02-12 19:00:09,12,0,0
"1001992",a1001992PL1,1,android,2023-02-12 19:45:44,2023-02-12 19:52:10,386,6,1050
"1001992",a1001992PL2,2,android,2023-02-13 19:18:29,2023-02-13 19:26:46,497,3,2000
"1001993",i1001993LV1,1,iOS,2023-02-12 19:54:47,2023-02-12 19:54:47,0,0,0
"1001998",a1001998US1,1,android,2023-02-12 20:41:29,2023-02-12 20:41:49,20,0,0
"1002000",a1002000NL1,1,android,2023-02-12 21:00:56,2023-02-12 21:01:08,12,0,0
"1002002",i1002002BY1,1,iOS,2023-02-12 21:28:26,2023-02-12 21:32:18,232,4,850
"1002005",i1002005RU1,1,iOS,2023-02-12 21:50:06,2023-02-12 21:50:14,8,0,0
"1002006",a1002006KZ1,1,android,2023-02-12 21:55:10,2023-02-12 21:59:28,258,4,850
"1002007",i1002007DE1,1,iOS,2023-02-12 22:09:01,2023-02-12 22:11:39,158,2,750
"1002010",i1002010DE1,1,iOS,2023-02-12 22:31:30,2023-02-12 22:31:30,0,0,0
"1002013",i1002013LT1,1,iOS,2023-02-12 22:54:49,2023-02-12 22:54:55,6,0,0
"1002014",a1002014CA1,1,android,2023-02-12 23:00:24,2023-02-12 23:00:34,10,0,0
"1002016",i1002016US1,1,iOS,2023-02-12 23:11:04,2023-02-12 23:11:11,7,0,0
"1002019",i1002019BY1,1,iOS,2023-02-12 23:36:02,2023-02-12 23:36:02,0,0,0
"1002020",i1002020BY1,1,iOS,2023-02-12 23:42:14,2023-02-12 23:48:26,372,5,1050
"1002020",i1002020BY2,2,iOS,2023-02-13 00:26:49,2023-02-13 00:28:28,99,1,100
"1002022",a1002022IT1,1,android,2023-02-12 23:57:24,2023-02-12 23:57:24,0,0,0
"1002028",a1002028DE1,1,android,2023-02-13 00:44:30,2023-02-13 00:44:39,9,0,0
"1002029",i1002029US1,1,iOS,2023-02-13 00:46:00,2023-02-13 00:52:23,383,6,1050
"1002029",i1002029US2,2,iOS,2023-02-14 00:39:14,2023-02-14 00:47:18,484,5,2000
"1002029",i1002029US3,3,iOS,2023-02-15 00:00:22,2023-02-15 00:01:53,91,1,1000
"1002030",i1002030US1,1,iOS,2023-02-13 00:48:55,2023-02-13 00:49:19,24,0,0
"1002031",i1002031US1,1,iOS,2023-02-13 00:57:44,2023-02-13 00:58:03,19,0,0
"1002032",a1002032US1,1,android,2023-02-13 01:06:41,2023-02-13 01:07:04,23,0,0
"1002033",i1002033NL1,1,iOS,2023-02-13 01:11:27,2023-02-13 01:11:30,3,0,0
"1002034",i1002034US1,1,iOS,2023-02-13 01:13:59,2023-02-13 01:14:04,5,0,0
"1002040",i1002040ES1,1,iOS,2023-02-13 02:04:59,2023-02-13 02:05:20,21,0,0
"1002041",i1002041KZ1,1,iOS,2023-02-13 02:14:21,2023-02-13 02:14:47,26,0,0
"1002043",a1002043RU1,1,android,2023-02-13 02:32:17,2023-02-13 02:32:22,5,0,0
"1002044",a1002044RU1,1,android,2023-02-13 02:41:55,2023-02-13 02:41:55,0,0,0
"1002045",i1002045KZ1,1,iOS,2023-02-13 02:45:28,2023-02-13 02:45:50,22,0,0
"1002046",i1002046KZ1,1,iOS,2023-02-13 02:59:36,2023-02-13 02:59:36,0,0,0
"1002051",i1002051RU1,1,iOS,2023-02-13 03:50:29,2023-02-13 03:51:13,44,1,50
"1002052",a1002052US1,1,android,2023-02-13 04:04:36,2023-02-13 04:04:40,4,0,0
"1002055",i1002055CA1,1,iOS,2023-02-13 04:28:40,2023-02-13 04:30:17,97,2,650
"1002056",i1002056IT1,1,iOS,2023-02-13 04:31:05,2023-02-13 04:31:51,46,0,0
"1002057",i1002057PL1,1,iOS,2023-02-13 04:35:06,2023-02-13 04:35:17,11,0,0
"1002058",i1002058CA1,1,iOS,2023-02-13 04:44:11,2023-02-13 04:50:44,393,6,1050
"1002058",i1002058CA2,2,iOS,2023-02-14 04:05:18,2023-02-14 04:13:50,512,4,2000
"1002060",a1002060KZ1,1,android,2023-02-13 04:58:18,2023-02-13 04:58:18,0,0,0
"1002062",i1002062PL1,1,iOS,2023-02-13 05:15:20,2023-02-13 05:15:24,4,0,0
"1002063",i1002063RU1,1,iOS,2023-02-13 05:25:08,2023-02-13 05:25:29,21,0,0
"1002065",a1002065US1,1,android,2023-02-13 05:42:38,2023-02-13 05:43:17,39,0,0
"1002066",a1002066RU1,1,android,2023-02-13 05:45:16,2023-02-13 05:45:16,0,0,0
"1002068",i1002068RU1,1,iOS,2023-02-13 06:07:47,2023-02-13 06:11:30,223,3,850
"1002069",a1002069KZ1,1,android,2023-02-13 06:13:56,2023-02-13 06:14:04,8,0,0
"1002070",a1002070KZ1,1,android,2023-02-13 06:26:56,2023-02-13 06:26:56,0,0,0
"1002073",i1002073KZ1,1,iOS,2023-02-13 06:55:26,2023-02-13 06:55:32,6,0,0
"1002074",i1002074RU1,1,iOS,2023-02-13 07:05:08,2023-02-13 07:05:18,10,0,0
"1002077",a1002077RU1,1,android,2023-02-13 07:28:35,2023-02-13 07:31:19,164,3,750
"1002081",a1002081RU1,1,android,2023-02-13 08:03:02,2023-02-13 08:03:59,57,0,0
"1002085",i1002085KZ1,1,iOS,2023-02-13 08:45:17,2023-02-13 08:45:17,0,0,0
"1002086",a1002086KZ1,1,android,2023-02-13 08:59:03,2023-02-13 08:59:31,28,0,0
"1002089",a1002089US1,1,android,2023-02-13 09:19:37,2023-02-13 09:24:46,309,4,950
"1002092",i1002092RU1,1,iOS,2023-02-13 09:36:37,2023-02-13 09:36:48,11,0,0
"1002093",a1002093ES1,1,android,2023-02-13 09:40:56,2023-02-13 09:41:34,38,0,0
"1002095",a1002095RU1,1,android,2023-02-13 10:00:03,2023-02-13 10:00:50,47,0,0
"1002097",i1002097US1,1,iOS,2023-02-13 10:22:52,2023-02-13 10:29:12,380,6,1050
"1002097",i1002097US2,2,iOS,2023-02-14 10:03:05,2023-02-14 10:11:16,491,5,2000
"1002097",i1002097US3,3,iOS,2023-02-15 09:36:24,2023-02-15 09:37:51,87,1,1000
"1002105",i1002105IT1,1,iOS,2023-02-13 11:32:51,2023-02-13 11:33:02,11,0,0
"1002107",a1002107US1,1,android,2023-02-13 11:51:26,2023-02-13 11:51:26,0,0,0
"1002108",i1002108RU1,1,iOS,2023-02-13 12:04:31,2023-02-13 12:08:18,227,4,850
"1002109",a1002109RU1,1,android,2023-02-13 12:18:27,2023-02-13 12:21:17,170,2,750
"1002110",a1002110KZ1,1,android,2023-02-13 12:24:01,2023-02-13 12:30:08,367,6,1050
"1002110",a1002110KZ2,2,android,2023-02-14 12:11:29,2023-02-14 12:19:38,489,5,2000
"1002110",a1002110KZ3,3,android,2023-02-15 11:34:05,2023-02-15 11:36:01,116,0,1000
"1002111",a1002111KZ1,1,android,2023-02-13 12:25:59,2023-02-13 12:30:44,285,4,950
"1002112",i1002112US1,1,iOS,2023-02-13 12:35:18,2023-02-13 12:35:34,16,0,0
"1002113",i1002113BY1,1,iOS,2023-02-13 12:49:15,2023-02-13 12:55:36,381,6,1050
"1002113",i1002113BY2,2,iOS,2023-02-14 12:20:13,2023-02-14 12:27:54,461,4,2000
"1002116",i1002116IT1,1,iOS,2023-02-13 13:17:02,2023-02-13 13:17:40,38,0,0
"1002119",a1002119RU1,1,android,2023-02-13 13:37:00,2023-02-13 13:37:04,4,0,0
"1002120",a1002120KZ1,1,android,2023-02-13 13:50:30,2023-02-13 13:50:51,21,0,0
"1002121",i1002121PL1,1,iOS,2023-02-13 13:59:25,2023-02-13 14:03:53,268,4,950
"1002122",i1002122ES1,1,iOS,2023-02-13 14:13:10,2023-02-13 14:19:16,366,6,1050
"1002122",i1002122ES2,2,iOS,2023-02-14 13:32:19,2023-02-14 13:39:39,440,2,3200
"1002123",a1002123KZ1,1,android,2023-02-13 14:22:12,2023-02-13 14:22:33,21,0,0
"1002124",a1002124PL1,1,android,2023-02-13 14:31:46,2023-02-13 14:32:31,45,1,50
"1002127",a1002127LV1,1,android,2023-02-13 15:08:03,2023-02-13 15:10:48,165,1,750
"1002128",i1002128PL1,1,iOS,2023-02-13 15:17:47,2023-02-13 15:18:05,18,0,0
"1002129",i1002129KZ1,1,iOS,2023-02-13 15:22:37,2023-02-13 15:22:54,17,0,0
"1002133",a1002133RU1,1,android,2023-02-13 15:46:11,2023-02-13 15:46:19,8,0,0
"1002134",i1002134RU1,1,iOS,2023-02-13 15:54:52,2023-02-13 15:55:00,8,0,0
"1002135",i1002135NL1,1,iOS,2023-02-13 16:04:10,2023-02-13 16:04:16,6,0,0
"1002136",a1002136GE1,1,android,2023-02-13 16:10:24,2023-02-13 16:10:30,6,0,0
"1002137",a1002137RU1,1,android,2023-02-13 16:23:55,2023-02-13 16:23:55,0,0,0
"1002138",a1002138IT1,1,android,2023-02-13 16:27:46,2023-02-13 16:28:33,47,0,0
"1002140",i1002140KZ1,1,iOS,2023-02-13 16:45:43,2023-02-13 16:45:43,0,0,0
"1002143",a1002143RU1,1,android,2023-02-13 17:13:29,2023-02-13 17:15:17,108,2,650
"1002144",a1002144ES1,1,android,2023-02-13 17:22:51,2023-02-13 17:26:43,232,3,850
"1002146",a1002146RU1,1,android,2023-02-13 17:38:34,2023-02-13 17:40:22,108,2,650
"1002147",i1002147PL1,1,iOS,2023-02-13 17:47:54,2023-02-13 17:48:29,35,0,0
"1002148",i1002148RU1,1,iOS,2023-02-13 17:57:11,2023-02-13 18:00:04,173,3,750
"1002152",a1002152DE1,1,android,2023-02-13 18:25:00,2023-02-13 18:25:05,5,0,0
"1002153",i1002153ES1,1,iOS,2023-02-13 18:33:30,2023-02-13 18:39:50,380,5,1050
"1002153",i1002153ES2,2,iOS,2023-02-13 19:23:05,2023-02-13 19:24:49,104,1,100
"1002154",a1002154GE1,1,android,1970-01-01 03:00:00,2023-02-13 18:36:23,1676302583,0,0
"1002158",a1002158GE1,1,android,2023-02-13 18:52:28,2023-02-13 18:57:12,284,4,950
"1002159",i1002159DE1,1,iOS,2023-02-13 19:01:49,2023-02-13 19:01:53,4,0,0
"1002160",a1002160KZ1,1,android,2023-02-13 19:04:16,2023-02-13 19:04:30,14,0,0
"1002164",a1002164RU1,1,android,1970-01-01 03:00:00,2023-02-13 19:40:19,1676306419,0,0
"1002167",i1002167PL1,1,iOS,2023-02-13 20:10:05,2023-02-13 20:10:43,38,0,0
"1002170",a1002170KZ1,1,android,2023-02-13 20:34:36,2023-02-13 20:35:03,27,0,0
"1002171",a1002171RU1,1,android,2023-02-13 20:48:13,2023-02-13 20:49:02,49,1,50
"1002172",a1002172DE1,1,android,2023-02-13 20:53:48,2023-02-13 20:54:13,25,0,0
"1002173",a1002173RU1,1,android,2023-02-13 20:59:49,2023-02-13 21:01:24,95,2,650
"1002175",a1002175RU1,1,android,2023-02-13 21:10:28,2023-02-13 21:11:06,38,1,50
"1002177",i1002177CA1,1,iOS,2023-02-13 21:25:11,2023-02-13 21:30:18,307,4,950
"1002178",i1002178ES1,1,iOS,2023-02-13 21:31:30,2023-02-13 21:34:15,165,3,750
"1002179",a1002179PL1,1,android,2023-02-13 21:35:35,2023-02-13 21:36:17,42,0,0
"1002180",i1002180DE1,1,iOS,2023-02-13 21:41:08,2023-02-13 21:41:45,37,0,0
"1002181",a1002181RU1,1,android,2023-02-13 21:50:52,2023-02-13 21:51:07,15,0,0
"1002182",i1002182RU1,1,iOS,2023-02-13 21:59:46,2023-02-13 22:02:32,166,3,750
"1002183",i1002183NL1,1,iOS,2023-02-13 22:13:31,2023-02-13 22:13:56,25,0,0
"1002184",i1002184PL1,1,iOS,2023-02-13 22:18:43,2023-02-13 22:24:47,364,5,1050
"1002184",i1002184PL2,2,iOS,2023-02-13 23:15:56,2023-02-13 23:17:32,96,1,100
"1002185",a1002185PL1,1,android,1970-01-01 03:00:00,2023-02-13 22:27:10,1676316430,0,0
"1002186",i1002186RU1,1,iOS,2023-02-13 22:37:25,2023-02-13 22:38:07,42,0,0
"1002188",i1002188DE1,1,iOS,2023-02-13 22:52:24,2023-02-13 22:58:54,390,6,1050
"1002188",i1002188DE2,2,iOS,2023-02-14 22:42:15,2023-02-14 22:49:36,441,4,2000
"1002189",a1002189RU1,1,android,2023-02-13 22:57:56,2023-02-13 22:58:00,4,0,0
"1002192",a1002192RU1,1,android,2023-02-13 23:21:14,2023-02-13 23:21:23,9,0,0
"1002196",i1002196US1,1,iOS,2023-02-13 23:54:46,2023-02-13 23:54:49,3,0,0
"1002197",i1002197DE1,1,iOS,2023-02-13 23:56:18,2023-02-13 23:56:35,17,0,0
"1002198",a1002198RU1,1,android,2023-02-14 00:10:31,2023-02-14 00:11:16,45,1,50
