"user_id","country","platform_type","type_traffic","payer","total_revenue","max_level","amount_gold","amount_bronze_cup","amount_silver_cup","amount_gold_cup","install_date"
"1002346",KZ,iOS,organic,0,0.0,0,0,0,0,0,2023-02-14 19:59:27
"1002350",PL,iOS,organic,0,0.0,0,0,0,0,0,2023-02-14 20:25:56
"1002351",CA,android,paid,0,0.0,12,4050,0,0,0,2023-02-14 20:31:37
"1002353",US,android,paid,0,0.0,0,0,0,0,0,2023-02-14 20:50:53
"1002356",PL,iOS,paid,0,0.0,1,50,0,0,0,2023-02-14 21:17:55
"1002357",DE,android,paid,0,0.0,0,0,0,0,0,2023-02-14 21:27:08
"1002358",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-14 21:31:22
"1002360",GE,android,paid,0,0.0,0,0,0,0,0,2023-02-14 21:58:32
"1002363",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-14 22:20:10
"1002364",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-14 22:22:32
"1002365",CA,iOS,organic,0,0.0,1,50,0,0,0,2023-02-14 22:36:07
"1002369",RU,iOS,organic,0,0.0,4,850,0,0,0,2023-02-14 23:02:24
"1002370",PL,iOS,paid,0,0.0,0,0,0,0,0,2023-02-14 23:15:59
"1002374",RU,android,organic,0,0.0,4,950,0,0,0,2023-02-14 23:52:51
"1002377",CA,android,paid,0,0.0,2,650,0,0,0,2023-02-15 00:18:01
"1002380",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-15 00:46:30
"1002381",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-15 00:48:52
"1002382",RU,android,organic,0,0.0,9,3050,0,0,0,2023-02-15 01:02:27
"1002386",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-15 01:37:40
"1002388",KZ,iOS,organic,0,0.0,0,0,0,0,0,2023-02-15 02:00:28
"1002389",CA,iOS,organic,0,0.0,0,0,0,0,0,2023-02-15 02:06:09
"1002391",GE,android,paid,0,0.0,0,0,0,0,0,2023-02-15 02:25:25
"1002392",ES,iOS,organic,0,0.0,3,750,0,0,0,2023-02-15 02:34:38
"1002396",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-15 03:09:01
"1002397",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-15 03:13:15
"1002398",US,android,organic,1,499.0,2,950,0,0,0,2023-02-15 03:22:28
"1002400",RU,android,paid,0,0.0,0,0,0,0,0,2023-02-15 03:49:38
"1002402",NL,android,organic,1,99.0,9,2750,0,0,0,2023-02-15 03:57:41
"1002403",IT,android,organic,0,0.0,0,0,0,0,0,2023-02-15 04:03:22
"1002404",KZ,android,paid,0,0.0,0,0,0,0,0,2023-02-15 04:09:03
"1002405",BY,iOS,organic,0,0.0,0,0,0,0,0,2023-02-15 04:18:16
"1002406",GE,android,organic,0,0.0,0,0,0,0,0,2023-02-15 04:31:51
"1002408",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-15 04:46:45
"1002410",KZ,android,paid,0,0.0,0,0,0,0,0,2023-02-15 05:04:34
"1002411",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-15 05:13:47
"1002413",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-15 05:27:14
"1002414",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-15 05:36:27
"1002416",US,android,paid,0,0.0,0,0,0,0,0,2023-02-15 05:46:22
"1002418",KZ,android,organic,0,0.0,2,650,0,0,0,2023-02-15 06:04:11
"1002419",GE,android,organic,0,0.0,4,850,0,0,0,2023-02-15 06:13:24
"1002420",US,android,organic,0,0.0,0,0,0,0,0,2023-02-15 06:26:59
"1002422",GE,iOS,organic,0,0.0,0,0,0,0,0,2023-02-15 06:35:27
"1002423",BY,android,organic,0,0.0,0,0,0,0,0,2023-02-15 06:39:41
"1002425",US,android,organic,0,0.0,1,50,0,0,0,2023-02-15 06:54:35
"1002426",RU,android,organic,0,0.0,10,3050,0,0,0,2023-02-15 06:58:49
"1002427",KZ,iOS,paid,0,0.0,1,50,0,0,0,2023-02-15 07:08:02
"1002428",IT,android,paid,0,0.0,10,3050,0,0,0,2023-02-15 07:21:37
"1002429",RU,iOS,paid,0,0.0,0,0,0,0,0,2023-02-15 07:25:51
"1002430",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-15 07:31:32
"1002432",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-15 07:58:42
"1002435",GE,android,organic,0,0.0,0,0,0,0,0,2023-02-15 08:30:06
"1002436",DE,iOS,organic,0,0.0,0,0,0,0,0,2023-02-15 08:43:41
"1002437",GE,android,organic,0,0.0,0,0,0,0,0,2023-02-15 08:49:22
"1002438",CA,android,paid,0,0.0,1,650,0,0,0,2023-02-15 08:51:44
"1002439",ES,android,organic,0,0.0,2,650,0,0,0,2023-02-15 09:00:57
"1002440",IT,android,organic,0,0.0,0,0,0,0,0,2023-02-15 09:10:10
"1002441",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-15 09:23:45
"1002445",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-15 09:41:56
"1002446",IT,iOS,organic,0,0.0,0,0,0,0,0,2023-02-15 09:46:10
"1002447",BY,iOS,organic,0,0.0,0,0,0,0,0,2023-02-15 09:59:45
"1002448",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-15 10:05:26
"1002452",US,iOS,paid,0,0.0,1,50,0,0,0,2023-02-15 10:39:36
"1002453",KZ,android,paid,0,0.0,0,0,0,0,0,2023-02-15 10:48:49
"1002456",RU,iOS,organic,0,0.0,12,4050,0,0,0,2023-02-15 11:17:18
"1002457",KZ,android,organic,0,0.0,4,950,0,0,0,2023-02-15 11:30:53
"1002459",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-15 11:49:19
"1002460",RU,iOS,organic,0,0.0,3,750,0,0,0,2023-02-15 12:02:54
"1002461",US,iOS,organic,1,399.0,3,950,0,0,0,2023-02-15 12:12:07
"1002462",US,iOS,organic,0,0.0,2,650,0,0,0,2023-02-15 12:25:42
"1002464",GE,iOS,organic,0,0.0,0,0,0,0,0,2023-02-15 12:41:39
"1002465",RU,iOS,organic,0,0.0,4,850,0,0,0,2023-02-15 12:55:14
"1002466",DE,iOS,organic,0,0.0,0,0,0,0,0,2023-02-15 12:57:36
"1002469",CA,android,paid,0,0.0,0,0,0,0,0,2023-02-15 13:17:47
"1002474",RU,android,organic,0,0.0,4,850,0,0,0,2023-02-15 14:11:59
"1002476",DE,android,organic,0,0.0,0,0,0,0,0,2023-02-15 14:30:25
"1002478",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-15 14:42:00
"1002479",CA,iOS,organic,0,0.0,0,0,0,0,0,2023-02-15 14:46:14
"1002486",US,android,organic,0,0.0,2,650,0,0,0,2023-02-15 15:41:25
"1002489",ES,android,organic,0,0.0,0,0,0,0,0,2023-02-15 16:09:04
"1002490",PL,android,organic,0,0.0,0,0,0,0,0,2023-02-15 16:13:18
"1002491",RU,android,paid,0,0.0,0,0,0,0,0,2023-02-15 16:26:53
"1002492",PL,android,paid,0,0.0,0,0,0,0,0,2023-02-15 16:40:28
"1002495",GE,android,organic,0,0.0,0,0,0,0,0,2023-02-15 17:13:19
"1002497",BY,android,organic,0,0.0,2,650,0,0,0,2023-02-15 17:26:46
"1002498",RU,android,organic,0,0.0,6,1150,0,0,0,2023-02-15 17:31:00
"1002499",GE,iOS,organic,0,0.0,0,0,0,0,0,2023-02-15 17:33:22
